rank,PF(avg),return%(avg),maxDD%(avg),trades(total),KTP,KSL,TREND,RSI_UP,RSI_DN
1353,0.00,-0.03,0.03,26,1.5,1.6,250,60,40
1354,0.00,-0.03,0.03,26,1.5,1.6,100,60,40
1355,0.00,-0.03,0.03,26,1.5,1.6,150,60,40
1356,0.00,-0.03,0.03,26,1.5,1.8,50,60,40
1357,0.00,-0.03,0.03,26,1.5,1.8,200,60,40
1358,0.00,-0.03,0.03,26,1.5,1.8,250,60,40
1359,0.00,-0.03,0.03,26,1.5,1.8,100,60,40
1360,0.00,-0.03,0.03,26,1.5,1.8,150,60,40
1361,0.00,-0.03,0.03,26,1.6,1.6,50,60,40
1362,0.00,-0.03,0.03,26,1.6,1.6,200,60,40
1363,0.00,-0.03,0.03,26,1.6,1.6,250,60,40
1364,0.00,-0.03,0.03,26,1.6,1.6,100,60,40
1365,0.00,-0.03,0.03,26,1.6,1.6,150,60,40
1366,0.00,-0.03,0.03,26,1.6,1.8,50,60,40
1367,0.00,-0.03,0.03,26,1.6,1.8,200,60,40
1368,0.00,-0.03,0.03,26,1.6,1.8,250,60,40
1369,0.00,-0.03,0.03,26,1.6,1.8,100,60,40
1370,0.00,-0.03,0.03,26,1.6,1.8,150,60,40
1371,0.00,-0.03,0.03,21,0.9,1.6,20,60,40
1372,0.00,-0.03,0.03,21,0.9,1.8,20,60,40
1373,0.00,-0.03,0.03,21,1.0,1.6,20,60,40
1374,0.00,-0.03,0.03,21,1.0,1.8,20,60,40
1375,0.00,-0.03,0.03,21,1.1,1.6,20,60,40
1376,0.00,-0.03,0.03,21,1.1,1.8,20,60,40
1377,0.00,-0.03,0.03,21,1.2,1.6,20,60,40
1378,0.00,-0.03,0.03,21,1.2,1.8,20,60,40
1379,0.00,-0.03,0.03,21,1.2,1.6,20,60,40
1380,0.00,-0.03,0.03,21,1.2,1.8,20,60,40
1381,0.00,-0.03,0.03,21,1.3,1.6,20,60,40
1382,0.00,-0.03,0.03,21,1.3,1.8,20,60,40
1383,0.00,-0.03,0.03,21,1.4,1.6,20,60,40
1384,0.00,-0.03,0.03,21,1.4,1.8,20,60,40
1385,0.00,-0.03,0.03,21,1.5,1.6,20,60,40
1386,0.00,-0.03,0.03,21,1.5,1.8,20,60,40
1387,0.00,-0.03,0.03,21,1.6,1.6,20,60,40
1388,0.00,-0.03,0.03,21,1.6,1.8,20,60,40
1389,0.00,-0.06,0.06,39,0.9,1.4,50,55,45
1390,0.00,-0.06,0.06,39,0.9,1.4,50,55,45
1391,0.00,-0.06,0.06,39,0.9,1.4,200,55,45
1392,0.00,-0.06,0.06,39,0.9,1.4,200,55,45
1393,0.00,-0.06,0.06,39,0.9,1.4,250,55,45
1394,0.00,-0.06,0.06,39,0.9,1.4,250,55,45
1395,0.00,-0.06,0.06,39,0.9,1.4,100,55,45
1396,0.00,-0.06,0.06,39,0.9,1.4,100,55,45
1397,0.00,-0.06,0.06,39,0.9,1.4,150,55,45
1398,0.00,-0.06,0.06,39,0.9,1.4,150,55,45
1399,0.00,-0.06,0.06,39,1.0,1.4,50,55,45
1400,0.00,-0.06,0.06,39,1.0,1.4,50,55,45
1401,0.00,-0.06,0.06,39,1.0,1.4,200,55,45
1402,0.00,-0.06,0.06,39,1.0,1.4,200,55,45
1403,0.00,-0.06,0.06,39,1.0,1.4,250,55,45
1404,0.00,-0.06,0.06,39,1.0,1.4,250,55,45
1405,0.00,-0.06,0.06,39,1.0,1.4,100,55,45
1406,0.00,-0.06,0.06,39,1.0,1.4,100,55,45
1407,0.00,-0.06,0.06,39,1.0,1.4,150,55,45
1408,0.00,-0.06,0.06,39,1.0,1.4,150,55,45
1409,0.00,-0.06,0.06,39,1.1,1.4,50,55,45
1410,0.00,-0.06,0.06,39,1.1,1.4,50,55,45
1411,0.00,-0.06,0.06,39,1.1,1.4,200,55,45
1412,0.00,-0.06,0.06,39,1.1,1.4,200,55,45
1413,0.00,-0.06,0.06,39,1.1,1.4,250,55,45
1414,0.00,-0.06,0.06,39,1.1,1.4,250,55,45
1415,0.00,-0.06,0.06,39,1.1,1.4,100,55,45
1416,0.00,-0.06,0.06,39,1.1,1.4,100,55,45
1417,0.00,-0.06,0.06,39,1.1,1.4,150,55,45
1418,0.00,-0.06,0.06,39,1.1,1.4,150,55,45
1419,0.00,-0.06,0.06,39,1.2,1.4,50,55,45
1420,0.00,-0.06,0.06,39,1.2,1.4,50,55,45
1421,0.00,-0.06,0.06,39,1.2,1.4,200,55,45
1422,0.00,-0.06,0.06,39,1.2,1.4,200,55,45
1423,0.00,-0.06,0.06,39,1.2,1.4,250,55,45
1424,0.00,-0.06,0.06,39,1.2,1.4,250,55,45
1425,0.00,-0.06,0.06,39,1.2,1.4,100,55,45
1426,0.00,-0.06,0.06,39,1.2,1.4,100,55,45
1427,0.00,-0.06,0.06,39,1.2,1.4,150,55,45
1428,0.00,-0.06,0.06,39,1.2,1.4,150,55,45
1429,0.00,-0.06,0.06,39,1.2,1.4,50,55,45
1430,0.00,-0.06,0.06,39,1.2,1.4,50,55,45
1431,0.00,-0.06,0.06,39,1.2,1.4,200,55,45
1432,0.00,-0.06,0.06,39,1.2,1.4,200,55,45
1433,0.00,-0.06,0.06,39,1.2,1.4,250,55,45
1434,0.00,-0.06,0.06,39,1.2,1.4,250,55,45
1435,0.00,-0.06,0.06,39,1.2,1.4,100,55,45
1436,0.00,-0.06,0.06,39,1.2,1.4,100,55,45
1437,0.00,-0.06,0.06,39,1.2,1.4,150,55,45
1438,0.00,-0.06,0.06,39,1.2,1.4,150,55,45
1439,0.00,-0.06,0.06,39,1.3,1.4,50,55,45
1440,0.00,-0.06,0.06,39,1.3,1.4,50,55,45
1441,0.00,-0.06,0.06,39,1.3,1.4,200,55,45
1442,0.00,-0.06,0.06,39,1.3,1.4,200,55,45
1443,0.00,-0.06,0.06,39,1.3,1.4,250,55,45
1444,0.00,-0.06,0.06,39,1.3,1.4,250,55,45
1445,0.00,-0.06,0.06,39,1.3,1.4,100,55,45
1446,0.00,-0.06,0.06,39,1.3,1.4,100,55,45
1447,0.00,-0.06,0.06,39,1.3,1.4,150,55,45
1448,0.00,-0.06,0.06,39,1.3,1.4,150,55,45
1449,0.00,-0.06,0.06,39,1.4,1.4,50,55,45
1450,0.00,-0.06,0.06,39,1.4,1.4,50,55,45
1451,0.00,-0.06,0.06,39,1.4,1.4,200,55,45
1452,0.00,-0.06,0.06,39,1.4,1.4,200,55,45
1453,0.00,-0.06,0.06,39,1.4,1.4,250,55,45
1454,0.00,-0.06,0.06,39,1.4,1.4,250,55,45
1455,0.00,-0.06,0.06,39,1.4,1.4,100,55,45
1456,0.00,-0.06,0.06,39,1.4,1.4,100,55,45
1457,0.00,-0.06,0.06,39,1.4,1.4,150,55,45
1458,0.00,-0.06,0.06,39,1.4,1.4,150,55,45
1459,0.00,-0.06,0.06,39,1.5,1.4,50,55,45
1460,0.00,-0.06,0.06,39,1.5,1.4,50,55,45
1461,0.00,-0.06,0.06,39,1.5,1.4,200,55,45
1462,0.00,-0.06,0.06,39,1.5,1.4,200,55,45
1463,0.00,-0.06,0.06,39,1.5,1.4,250,55,45
1464,0.00,-0.06,0.06,39,1.5,1.4,250,55,45
1465,0.00,-0.06,0.06,39,1.5,1.4,100,55,45
1466,0.00,-0.06,0.06,39,1.5,1.4,100,55,45
1467,0.00,-0.06,0.06,39,1.5,1.4,150,55,45
1468,0.00,-0.06,0.06,39,1.5,1.4,150,55,45
1469,0.00,-0.06,0.06,39,1.6,1.4,50,55,45
1470,0.00,-0.06,0.06,39,1.6,1.4,50,55,45
1471,0.00,-0.06,0.06,39,1.6,1.4,200,55,45
1472,0.00,-0.06,0.06,39,1.6,1.4,200,55,45
1473,0.00,-0.06,0.06,39,1.6,1.4,250,55,45
1474,0.00,-0.06,0.06,39,1.6,1.4,250,55,45
1475,0.00,-0.06,0.06,39,1.6,1.4,100,55,45
1476,0.00,-0.06,0.06,39,1.6,1.4,100,55,45
1477,0.00,-0.06,0.06,39,1.6,1.4,150,55,45
1478,0.00,-0.06,0.06,39,1.6,1.4,150,55,45
1479,0.00,-0.06,0.06,32,1.3,1.2,20,52,48
1480,0.00,-0.06,0.06,32,1.3,1.2,20,52,48
1481,0.00,-0.06,0.06,32,1.3,1.3,20,52,48
1482,0.00,-0.06,0.06,32,1.3,1.3,20,52,48
1483,0.00,-0.06,0.06,32,1.4,1.2,20,52,48
1484,0.00,-0.06,0.06,32,1.4,1.2,20,52,48
1485,0.00,-0.06,0.06,32,1.4,1.3,20,52,48
1486,0.00,-0.06,0.06,32,1.4,1.3,20,52,48
1487,0.00,-0.06,0.06,32,1.5,1.2,20,52,48
1488,0.00,-0.06,0.06,32,1.5,1.2,20,52,48
1489,0.00,-0.06,0.06,32,1.5,1.3,20,52,48
1490,0.00,-0.06,0.06,32,1.5,1.3,20,52,48
1491,0.00,-0.06,0.06,32,1.6,1.2,20,52,48
1492,0.00,-0.06,0.06,32,1.6,1.2,20,52,48
1493,0.00,-0.06,0.06,32,1.6,1.3,20,52,48
1494,0.00,-0.06,0.06,32,1.6,1.3,20,52,48
1495,0.00,-0.06,0.06,27,0.8,1.2,20,55,45
1496,0.00,-0.06,0.06,27,0.8,1.2,20,55,45
1497,0.00,-0.06,0.06,27,0.8,1.3,20,55,45
1498,0.00,-0.06,0.06,27,0.8,1.3,20,55,45
1499,0.00,-0.06,0.06,27,0.8,1.4,20,55,45
1500,0.00,-0.06,0.06,27,0.8,1.4,20,55,45
1501,0.00,-0.06,0.06,27,0.9,1.2,20,55,45
1502,0.00,-0.06,0.06,27,0.9,1.2,20,55,45
1503,0.00,-0.06,0.06,27,0.9,1.3,20,55,45
1504,0.00,-0.06,0.06,27,0.9,1.3,20,55,45
1505,0.00,-0.06,0.06,27,0.9,1.4,20,55,45
1506,0.00,-0.06,0.06,27,0.9,1.4,20,55,45
1507,0.00,-0.06,0.06,27,1.0,1.2,20,55,45
1508,0.00,-0.06,0.06,27,1.0,1.2,20,55,45
1509,0.00,-0.06,0.06,27,1.0,1.3,20,55,45
1510,0.00,-0.06,0.06,27,1.0,1.3,20,55,45
1511,0.00,-0.06,0.06,27,1.0,1.4,20,55,45
1512,0.00,-0.06,0.06,27,1.0,1.4,20,55,45
1513,0.00,-0.06,0.06,27,1.1,1.2,20,55,45
1514,0.00,-0.06,0.06,27,1.1,1.2,20,55,45
1515,0.00,-0.06,0.06,27,1.1,1.3,20,55,45
1516,0.00,-0.06,0.06,27,1.1,1.3,20,55,45
1517,0.00,-0.06,0.06,27,1.1,1.4,20,55,45
1518,0.00,-0.06,0.06,27,1.1,1.4,20,55,45
1519,0.00,-0.06,0.06,27,1.2,1.2,20,55,45
1520,0.00,-0.06,0.06,27,1.2,1.2,20,55,45
1521,0.00,-0.06,0.06,27,1.2,1.3,20,55,45
1522,0.00,-0.06,0.06,27,1.2,1.3,20,55,45
1523,0.00,-0.06,0.06,27,1.2,1.4,20,55,45
1524,0.00,-0.06,0.06,27,1.2,1.4,20,55,45
1525,0.00,-0.06,0.06,27,1.2,1.2,20,55,45
1526,0.00,-0.06,0.06,27,1.2,1.2,20,55,45
1527,0.00,-0.06,0.06,27,1.2,1.3,20,55,45
1528,0.00,-0.06,0.06,27,1.2,1.3,20,55,45
1529,0.00,-0.06,0.06,27,1.2,1.4,20,55,45
1530,0.00,-0.06,0.06,27,1.2,1.4,20,55,45
1531,0.00,-0.06,0.06,27,1.3,1.2,20,55,45
1532,0.00,-0.06,0.06,27,1.3,1.2,20,55,45
1533,0.00,-0.06,0.06,27,1.3,1.3,20,55,45
1534,0.00,-0.06,0.06,27,1.3,1.3,20,55,45
1535,0.00,-0.06,0.06,27,1.3,1.4,20,55,45
1536,0.00,-0.06,0.06,27,1.3,1.4,20,55,45
1537,0.00,-0.06,0.06,27,1.4,1.2,20,55,45
1538,0.00,-0.06,0.06,27,1.4,1.2,20,55,45
1539,0.00,-0.06,0.06,27,1.4,1.3,20,55,45
1540,0.00,-0.06,0.06,27,1.4,1.3,20,55,45
1541,0.00,-0.06,0.06,27,1.4,1.4,20,55,45
1542,0.00,-0.06,0.06,27,1.4,1.4,20,55,45
1543,0.00,-0.06,0.06,27,1.5,1.2,20,55,45
1544,0.00,-0.06,0.06,27,1.5,1.2,20,55,45
1545,0.00,-0.06,0.06,27,1.5,1.3,20,55,45
1546,0.00,-0.06,0.06,27,1.5,1.3,20,55,45
1547,0.00,-0.06,0.06,27,1.5,1.4,20,55,45
1548,0.00,-0.06,0.06,27,1.5,1.4,20,55,45
1549,0.00,-0.06,0.06,27,1.6,1.2,20,55,45
1550,0.00,-0.06,0.06,27,1.6,1.2,20,55,45
1551,0.00,-0.06,0.06,27,1.6,1.3,20,55,45
1552,0.00,-0.06,0.06,27,1.6,1.3,20,55,45
1553,0.00,-0.06,0.06,27,1.6,1.4,20,55,45
1554,0.00,-0.06,0.06,27,1.6,1.4,20,55,45
1555,0.00,-0.06,0.06,26,0.9,1.3,50,60,40
1556,0.00,-0.06,0.06,26,0.9,1.3,200,60,40
1557,0.00,-0.06,0.06,26,0.9,1.3,250,60,40
1558,0.00,-0.06,0.06,26,0.9,1.3,100,60,40
1559,0.00,-0.06,0.06,26,0.9,1.3,150,60,40
1560,0.00,-0.06,0.06,26,0.9,1.4,50,60,40
1561,0.00,-0.06,0.06,26,0.9,1.4,200,60,40
1562,0.00,-0.06,0.06,26,0.9,1.4,250,60,40
1563,0.00,-0.06,0.06,26,0.9,1.4,100,60,40
1564,0.00,-0.06,0.06,26,0.9,1.4,150,60,40
1565,0.00,-0.06,0.06,26,1.0,1.3,50,60,40
1566,0.00,-0.06,0.06,26,1.0,1.3,200,60,40
1567,0.00,-0.06,0.06,26,1.0,1.3,250,60,40
1568,0.00,-0.06,0.06,26,1.0,1.3,100,60,40
1569,0.00,-0.06,0.06,26,1.0,1.3,150,60,40
1570,0.00,-0.06,0.06,26,1.0,1.4,50,60,40
1571,0.00,-0.06,0.06,26,1.0,1.4,200,60,40
1572,0.00,-0.06,0.06,26,1.0,1.4,250,60,40
1573,0.00,-0.06,0.06,26,1.0,1.4,100,60,40
1574,0.00,-0.06,0.06,26,1.0,1.4,150,60,40
1575,0.00,-0.06,0.06,26,1.1,1.3,50,60,40
1576,0.00,-0.06,0.06,26,1.1,1.3,200,60,40
1577,0.00,-0.06,0.06,26,1.1,1.3,250,60,40
1578,0.00,-0.06,0.06,26,1.1,1.3,100,60,40
1579,0.00,-0.06,0.06,26,1.1,1.3,150,60,40
1580,0.00,-0.06,0.06,26,1.1,1.4,50,60,40
1581,0.00,-0.06,0.06,26,1.1,1.4,200,60,40
1582,0.00,-0.06,0.06,26,1.1,1.4,250,60,40
1583,0.00,-0.06,0.06,26,1.1,1.4,100,60,40
1584,0.00,-0.06,0.06,26,1.1,1.4,150,60,40
1585,0.00,-0.06,0.06,26,1.2,1.3,50,60,40
1586,0.00,-0.06,0.06,26,1.2,1.3,200,60,40
1587,0.00,-0.06,0.06,26,1.2,1.3,250,60,40
1588,0.00,-0.06,0.06,26,1.2,1.3,100,60,40
1589,0.00,-0.06,0.06,26,1.2,1.3,150,60,40
1590,0.00,-0.06,0.06,26,1.2,1.4,50,60,40
1591,0.00,-0.06,0.06,26,1.2,1.4,200,60,40
1592,0.00,-0.06,0.06,26,1.2,1.4,250,60,40
1593,0.00,-0.06,0.06,26,1.2,1.4,100,60,40
1594,0.00,-0.06,0.06,26,1.2,1.4,150,60,40
1595,0.00,-0.06,0.06,26,1.2,1.3,50,60,40
1596,0.00,-0.06,0.06,26,1.2,1.3,200,60,40
1597,0.00,-0.06,0.06,26,1.2,1.3,250,60,40
1598,0.00,-0.06,0.06,26,1.2,1.3,100,60,40
1599,0.00,-0.06,0.06,26,1.2,1.3,150,60,40
1600,0.00,-0.06,0.06,26,1.2,1.4,50,60,40
1601,0.00,-0.06,0.06,26,1.2,1.4,200,60,40
1602,0.00,-0.06,0.06,26,1.2,1.4,250,60,40
1603,0.00,-0.06,0.06,26,1.2,1.4,100,60,40
1604,0.00,-0.06,0.06,26,1.2,1.4,150,60,40
1605,0.00,-0.06,0.06,26,1.3,1.3,50,60,40
1606,0.00,-0.06,0.06,26,1.3,1.3,200,60,40
1607,0.00,-0.06,0.06,26,1.3,1.3,250,60,40
1608,0.00,-0.06,0.06,26,1.3,1.3,100,60,40
1609,0.00,-0.06,0.06,26,1.3,1.3,150,60,40
1610,0.00,-0.06,0.06,26,1.3,1.4,50,60,40
1611,0.00,-0.06,0.06,26,1.3,1.4,200,60,40
1612,0.00,-0.06,0.06,26,1.3,1.4,250,60,40
1613,0.00,-0.06,0.06,26,1.3,1.4,100,60,40
1614,0.00,-0.06,0.06,26,1.3,1.4,150,60,40
1615,0.00,-0.06,0.06,26,1.4,1.3,50,60,40
1616,0.00,-0.06,0.06,26,1.4,1.3,200,60,40
1617,0.00,-0.06,0.06,26,1.4,1.3,250,60,40
1618,0.00,-0.06,0.06,26,1.4,1.3,100,60,40
1619,0.00,-0.06,0.06,26,1.4,1.3,150,60,40
1620,0.00,-0.06,0.06,26,1.4,1.4,50,60,40
1621,0.00,-0.06,0.06,26,1.4,1.4,200,60,40
1622,0.00,-0.06,0.06,26,1.4,1.4,250,60,40
1623,0.00,-0.06,0.06,26,1.4,1.4,100,60,40
1624,0.00,-0.06,0.06,26,1.4,1.4,150,60,40
1625,0.00,-0.06,0.06,26,1.5,1.3,50,60,40
1626,0.00,-0.06,0.06,26,1.5,1.3,200,60,40
1627,0.00,-0.06,0.06,26,1.5,1.3,250,60,40
1628,0.00,-0.06,0.06,26,1.5,1.3,100,60,40
1629,0.00,-0.06,0.06,26,1.5,1.3,150,60,40
1630,0.00,-0.06,0.06,26,1.5,1.4,50,60,40
1631,0.00,-0.06,0.06,26,1.5,1.4,200,60,40
1632,0.00,-0.06,0.06,26,1.5,1.4,250,60,40
1633,0.00,-0.06,0.06,26,1.5,1.4,100,60,40
1634,0.00,-0.06,0.06,26,1.5,1.4,150,60,40
1635,0.00,-0.06,0.06,26,1.6,1.3,50,60,40
1636,0.00,-0.06,0.06,26,1.6,1.3,200,60,40
1637,0.00,-0.06,0.06,26,1.6,1.3,250,60,40
1638,0.00,-0.06,0.06,26,1.6,1.3,100,60,40
1639,0.00,-0.06,0.06,26,1.6,1.3,150,60,40
1640,0.00,-0.06,0.06,26,1.6,1.4,50,60,40
1641,0.00,-0.06,0.06,26,1.6,1.4,200,60,40
1642,0.00,-0.06,0.06,26,1.6,1.4,250,60,40
1643,0.00,-0.06,0.06,26,1.6,1.4,100,60,40
1644,0.00,-0.06,0.06,26,1.6,1.4,150,60,40
1645,0.00,-0.06,0.06,21,0.9,1.2,20,60,40
1646,0.00,-0.06,0.06,21,0.9,1.3,20,60,40
1647,0.00,-0.06,0.06,21,0.9,1.4,20,60,40
1648,0.00,-0.06,0.06,21,1.0,1.2,20,60,40
1649,0.00,-0.06,0.06,21,1.0,1.3,20,60,40
1650,0.00,-0.06,0.06,21,1.0,1.4,20,60,40
1651,0.00,-0.06,0.06,21,1.1,1.2,20,60,40
1652,0.00,-0.06,0.06,21,1.1,1.3,20,60,40
1653,0.00,-0.06,0.06,21,1.1,1.4,20,60,40
1654,0.00,-0.06,0.06,21,1.2,1.2,20,60,40
1655,0.00,-0.06,0.06,21,1.2,1.3,20,60,40
1656,0.00,-0.06,0.06,21,1.2,1.4,20,60,40
1657,0.00,-0.06,0.06,21,1.2,1.2,20,60,40
1658,0.00,-0.06,0.06,21,1.2,1.3,20,60,40
1659,0.00,-0.06,0.06,21,1.2,1.4,20,60,40
1660,0.00,-0.06,0.06,21,1.3,1.2,20,60,40
1661,0.00,-0.06,0.06,21,1.3,1.3,20,60,40
1662,0.00,-0.06,0.06,21,1.3,1.4,20,60,40
1663,0.00,-0.06,0.06,21,1.4,1.2,20,60,40
1664,0.00,-0.06,0.06,21,1.4,1.3,20,60,40
1665,0.00,-0.06,0.06,21,1.4,1.4,20,60,40
1666,0.00,-0.06,0.06,21,1.5,1.2,20,60,40
1667,0.00,-0.06,0.06,21,1.5,1.3,20,60,40
1668,0.00,-0.06,0.06,21,1.5,1.4,20,60,40
1669,0.00,-0.06,0.06,21,1.6,1.2,20,60,40
1670,0.00,-0.06,0.06,21,1.6,1.3,20,60,40
1671,0.00,-0.06,0.06,21,1.6,1.4,20,60,40
1672,0.00,-0.09,0.09,49,1.3,1.2,50,52,48
1673,0.00,-0.09,0.09,49,1.3,1.2,50,52,48
1674,0.00,-0.09,0.09,49,1.3,1.2,200,52,48
1675,0.00,-0.09,0.09,49,1.3,1.2,200,52,48
1676,0.00,-0.09,0.09,49,1.3,1.2,250,52,48
1677,0.00,-0.09,0.09,49,1.3,1.2,250,52,48
1678,0.00,-0.09,0.09,49,1.3,1.2,100,52,48
1679,0.00,-0.09,0.09,49,1.3,1.2,100,52,48
1680,0.00,-0.09,0.09,49,1.3,1.2,150,52,48
1681,0.00,-0.09,0.09,49,1.3,1.2,150,52,48
1682,0.00,-0.09,0.09,49,1.3,1.3,50,52,48
1683,0.00,-0.09,0.09,49,1.3,1.3,50,52,48
1684,0.00,-0.09,0.09,49,1.3,1.3,200,52,48
1685,0.00,-0.09,0.09,49,1.3,1.3,200,52,48
1686,0.00,-0.09,0.09,49,1.3,1.3,250,52,48
1687,0.00,-0.09,0.09,49,1.3,1.3,250,52,48
1688,0.00,-0.09,0.09,49,1.3,1.3,100,52,48
1689,0.00,-0.09,0.09,49,1.3,1.3,100,52,48
1690,0.00,-0.09,0.09,49,1.3,1.3,150,52,48
1691,0.00,-0.09,0.09,49,1.3,1.3,150,52,48
1692,0.00,-0.09,0.09,49,1.4,1.2,50,52,48
1693,0.00,-0.09,0.09,49,1.4,1.2,50,52,48
1694,0.00,-0.09,0.09,49,1.4,1.2,200,52,48
1695,0.00,-0.09,0.09,49,1.4,1.2,200,52,48
1696,0.00,-0.09,0.09,49,1.4,1.2,250,52,48
1697,0.00,-0.09,0.09,49,1.4,1.2,250,52,48
1698,0.00,-0.09,0.09,49,1.4,1.2,100,52,48
1699,0.00,-0.09,0.09,49,1.4,1.2,100,52,48
1700,0.00,-0.09,0.09,49,1.4,1.2,150,52,48
1701,0.00,-0.09,0.09,49,1.4,1.2,150,52,48
1702,0.00,-0.09,0.09,49,1.4,1.3,50,52,48
1703,0.00,-0.09,0.09,49,1.4,1.3,50,52,48
1704,0.00,-0.09,0.09,49,1.4,1.3,200,52,48
1705,0.00,-0.09,0.09,49,1.4,1.3,200,52,48
1706,0.00,-0.09,0.09,49,1.4,1.3,250,52,48
1707,0.00,-0.09,0.09,49,1.4,1.3,250,52,48
1708,0.00,-0.09,0.09,49,1.4,1.3,100,52,48
1709,0.00,-0.09,0.09,49,1.4,1.3,100,52,48
1710,0.00,-0.09,0.09,49,1.4,1.3,150,52,48
1711,0.00,-0.09,0.09,49,1.4,1.3,150,52,48
1712,0.00,-0.09,0.09,49,1.5,1.2,50,52,48
1713,0.00,-0.09,0.09,49,1.5,1.2,50,52,48
1714,0.00,-0.09,0.09,49,1.5,1.2,200,52,48
1715,0.00,-0.09,0.09,49,1.5,1.2,200,52,48
1716,0.00,-0.09,0.09,49,1.5,1.2,250,52,48
1717,0.00,-0.09,0.09,49,1.5,1.2,250,52,48
1718,0.00,-0.09,0.09,49,1.5,1.2,100,52,48
1719,0.00,-0.09,0.09,49,1.5,1.2,100,52,48
1720,0.00,-0.09,0.09,49,1.5,1.2,150,52,48
1721,0.00,-0.09,0.09,49,1.5,1.2,150,52,48
1722,0.00,-0.09,0.09,49,1.5,1.3,50,52,48
1723,0.00,-0.09,0.09,49,1.5,1.3,50,52,48
1724,0.00,-0.09,0.09,49,1.5,1.3,200,52,48
1725,0.00,-0.09,0.09,49,1.5,1.3,200,52,48
1726,0.00,-0.09,0.09,49,1.5,1.3,250,52,48
1727,0.00,-0.09,0.09,49,1.5,1.3,250,52,48
1728,0.00,-0.09,0.09,49,1.5,1.3,100,52,48
1729,0.00,-0.09,0.09,49,1.5,1.3,100,52,48
1730,0.00,-0.09,0.09,49,1.5,1.3,150,52,48
1731,0.00,-0.09,0.09,49,1.5,1.3,150,52,48
1732,0.00,-0.09,0.09,49,1.6,1.2,50,52,48
1733,0.00,-0.09,0.09,49,1.6,1.2,50,52,48
1734,0.00,-0.09,0.09,49,1.6,1.2,200,52,48
1735,0.00,-0.09,0.09,49,1.6,1.2,200,52,48
1736,0.00,-0.09,0.09,49,1.6,1.2,250,52,48
1737,0.00,-0.09,0.09,49,1.6,1.2,250,52,48
1738,0.00,-0.09,0.09,49,1.6,1.2,100,52,48
1739,0.00,-0.09,0.09,49,1.6,1.2,100,52,48
1740,0.00,-0.09,0.09,49,1.6,1.2,150,52,48
1741,0.00,-0.09,0.09,49,1.6,1.2,150,52,48
1742,0.00,-0.09,0.09,49,1.6,1.3,50,52,48
1743,0.00,-0.09,0.09,49,1.6,1.3,50,52,48
1744,0.00,-0.09,0.09,49,1.6,1.3,200,52,48
1745,0.00,-0.09,0.09,49,1.6,1.3,200,52,48
1746,0.00,-0.09,0.09,49,1.6,1.3,250,52,48
1747,0.00,-0.09,0.09,49,1.6,1.3,250,52,48
1748,0.00,-0.09,0.09,49,1.6,1.3,100,52,48
1749,0.00,-0.09,0.09,49,1.6,1.3,100,52,48
1750,0.00,-0.09,0.09,49,1.6,1.3,150,52,48
1751,0.00,-0.09,0.09,49,1.6,1.3,150,52,48
1752,0.00,-0.09,0.09,39,0.9,1.2,50,55,45
1753,0.00,-0.09,0.09,39,0.9,1.2,50,55,45
1754,0.00,-0.09,0.09,39,0.9,1.2,200,55,45
1755,0.00,-0.09,0.09,39,0.9,1.2,200,55,45
1756,0.00,-0.09,0.09,39,0.9,1.2,250,55,45
1757,0.00,-0.09,0.09,39,0.9,1.2,250,55,45
1758,0.00,-0.09,0.09,39,0.9,1.2,100,55,45
1759,0.00,-0.09,0.09,39,0.9,1.2,100,55,45
1760,0.00,-0.09,0.09,39,0.9,1.2,150,55,45
1761,0.00,-0.09,0.09,39,0.9,1.2,150,55,45
